sample,time,wbo2,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,Misfire1,Misfire2,Misfire3,Misfire4
14209,6916.720,14.508,14.3771,31,-5.46875,-.78125,2436.25,61.5158,19.5,41,40.22,2.4,16.0784,21.5686,159.063,14.3647,11.31,-.572827,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14210,6916.760,14.6356,14.3839,31,-5.46875,-.78125,2431.5,61.5158,19.5,41,40.62,2.38,16.0784,21.5686,159.062,14.3647,11.31,-.573,1,8,0,0,20,70.1961,0,0,5.376,0,0,0,0
14211,6916.800,14.5931,14.3839,31,-5.46875,-.78125,2416.75,61.5158,19.5,41,40.62,2.38,16.0784,21.1765,159.061,14.3647,11.165,-.573012,1,8,0,0,20,70.1961,0,0,5.376,0,0,0,0
14212,6916.840,14.3823,14.3839,31,-5.46875,-.78125,2432.75,61.5158,19.5,41,40.42,2.38,16.0784,21.1765,154.52,14.3647,11.165,-.573012,1,8,0,0,20,70.1961,0,0,5.376,0,0,0,0
14213,6916.880,14.6356,14.3839,31,-5.46875,-.78125,2418.25,61.5158,19.5,41,39.89,2.38,16.0784,20.7843,154.52,14.3647,11.165,-.961878,1,8,0,0,20,70.1961,0,0,5.376,0,0,0,0
14214,6916.920,14.5505,14.3839,31,-5.46875,-.78125,2425.5,60.8944,19.5,41,39.99,2.38,15.6863,20.7843,149.985,14.3647,11.165,-.961878,1,8,0,0,20,70.1961,0,0,5.376,0,0,0,0
14215,6916.960,14.508,14.4669,31,-5.46875,-.78125,2430.25,60.8944,19.5,41,39.09,2.36,15.2941,20.3922,145.443,14.3647,11.02,-1.73873,1,8,0,0,20,70.1961,0,0,5.376,0,0,0,0
14216,6917.000,14.4673,14.5367,31,-5.46875,-.78125,2409,60.8944,19.5,41,38.43,2.32,15.2941,20.3922,145.451,14.3647,10.875,-1.73868,1,8,0,0,20,70.1961,0,0,5.376,0,0,0,0
14217,6917.040,14.2565,14.5367,31,-5.46875,-.78125,2438,60.8944,19.5,41,37.85,2.34,15.2941,20.3922,145.409,14.3647,10.875,-1.73868,1,8,0,0,20,70.1961,0,0,5.12,0,0,0,0
14218,6917.080,14.4248,14.5649,31,-6.25,-.78125,2424,61.5158,19.5,41,37.98,2.34,15.6863,20.3922,150.005,14.3647,10.73,-1.73371,1,8,0,0,20,70.1961,0,0,5.12,0,0,0,0
14219,6917.120,14.508,14.5297,31,-6.25,-.78125,2426.5,61.5158,19.5,41,39.01,2.36,15.2941,20.3922,145.442,14.3647,10.73,-1.7389,1,8,0,0,20,70.1961,0,0,5.12,0,0,0,0
14220,6917.160,14.6356,14.5297,31,-5.46875,-.78125,2434.75,61.5158,19.5,41,38.44,2.34,15.2941,20.3922,145.408,14.3647,10.875,-1.7389,1,8,0,0,21,70.1961,0,0,5.12,0,0,0,0
14221,6917.200,14.3823,14.4948,31,-4.6875,-1.5625,2404.5,61.5158,19,41,38.78,2.36,15.2941,20.3922,145.547,14.3647,10.73,-1.73603,1,8,0,0,20,70.1961,0,0,5.12,0,0,0,0
14222,6917.240,14.8464,14.4948,31,-4.6875,-1.5625,2432,61.5158,19.5,41,38.33,2.34,15.2941,20.3922,145.415,14.3647,10.73,-1.73603,1,8,0,0,20,70.1961,0,0,5.12,0,0,0,0
14223,6917.280,14.5505,14.4808,31,-3.90625,-1.5625,2430,61.5158,19.5,41,37.99,2.34,15.2941,20,140.919,14.3647,10.73,-1.73674,1,8,0,0,20,70.1961,0,0,5.12,0,0,0,0
14224,6917.320,14.6356,14.5017,31,-3.90625,-1.5625,2416,61.5158,19,41,37.2,2.34,15.2941,20,140.907,14.3647,10.585,-2.12698,1,8,0,0,20,70.1961,0,0,5.12,0,0,0,0
14225,6917.360,14.2565,14.5017,31,-3.90625,-1.5625,2437,61.5158,19.5,41,37.41,2.32,14.902,19.6078,136.295,14.3647,10.585,-2.12698,1,8,0,0,20,70.1961,0,0,5.12,0,0,0,0
14226,6917.400,14.4673,14.5227,31,-3.90625,-2.34375,2411.25,61.5158,19,41,36.98,2.3,14.5098,19.6078,127.376,14.3647,10.585,-2.90496,1,8,0,0,20,70.1961,0,0,5.12,0,0,0,0
14227,6917.440,14.2972,14.6073,31,-4.6875,-2.34375,2416.75,61.5158,19.5,41,35.96,2.28,14.5098,18.8235,127.275,14.3647,10.295,-3.29427,1,8,0,0,20,70.1961,0,0,5.12,0,0,0,0
14228,6917.480,14.214,14.6073,31,-4.6875,-2.34375,2430.25,61.5158,20,41,33.53,2.26,13.7255,18.4314,118.218,14.3647,10.15,-3.29427,1,8,0,0,20,70.1961,0,0,4.864,0,0,0,0
14229,6917.520,14.1714,14.7072,31,-4.6875,-2.34375,2414.75,61.5158,20.5,41,31.07,2.22,13.7255,17.6471,118.278,14.3647,10.005,-4.4515,1,8,0,0,20,70.1961,0,0,4.608,0,0,0,0
14230,6917.560,14.2565,14.7072,31,-5.46875,-2.34375,2433.75,61.5158,21,41,28.97,2.2,13.7255,17.6471,118.13,14.3647,9.715,-4.4515,1,8,0,0,21,70.1961,0,0,4.608,0,0,0,0
14231,6917.600,14.1289,14.845,31,-5.46875,-2.34375,2413.75,61.5158,21.5,41,30.29,2.22,13.7255,18.0392,118.283,14.3647,9.57,-4.07727,1,8,0,0,20,70.1961,0,0,4.352,0,0,0,0
14232,6917.640,14.2972,14.7794,31,-5.46875,-2.34375,2418.75,61.5158,22,41,30.88,2.24,13.7255,18.4314,118.157,14.3647,9.57,-4.07486,1,8,0,0,20,70.1961,0,0,4.352,0,0,0,0
14233,6917.680,14.5931,14.7794,31,-4.6875,-2.34375,2425.5,61.5158,22,41,31.43,2.24,14.1176,18.4314,122.727,14.3647,9.57,-4.07486,1,8,0,0,20,70.1961,0,0,4.352,0,0,0,0
14234,6917.720,14.4248,14.6857,31,-3.125,-2.34375,2424,61.5158,22,41,32.57,2.26,14.1176,18.4314,122.737,14.3647,9.57,-3.679,1,8,0,0,20,70.1961,0,0,4.352,0,0,0,0
14235,6917.760,15.3937,14.6002,31,-2.34375,-2.34375,2427.5,61.5158,22,41,31.98,2.28,13.7255,18.8235,118.17,14.3647,9.57,-4.07358,1,8,0,0,20,70.1961,0,0,4.608,0,0,0,0
14236,6917.800,15.5194,14.6002,31,0,-3.125,2441.25,61.5158,22,41,32.18,2.26,13.7255,18.4314,118.242,14.3647,9.715,-4.07358,1,8,0,0,20,70.1961,0,0,4.608,0,0,0,0
14237,6917.840,15.6045,14.5649,31,1.5625,-3.125,2417.75,61.5158,22,41,31.54,2.24,13.7255,18.4314,118.193,14.3647,9.57,-4.06706,1,8,0,0,20,70.1961,0,0,4.608,0,0,0,0
14238,6917.880,15.2255,14.5649,31,2.34375,-3.125,2437.5,61.5158,22,41,31.65,2.24,13.7255,18.0392,118.089,14.3647,9.57,-4.06706,1,8,0,0,20,70.1961,0,0,4.608,0,0,0,0
14239,6917.920,15.268,14.586,31,2.34375,-3.125,2420.75,61.5158,22,41,31.54,2.24,13.7255,18.0392,118.217,14.3647,9.57,-4.0804,1,8,0,0,20,70.1961,0,0,4.608,0,0,0,0
14240,6917.960,14.9296,14.6002,31,2.34375,-3.125,2416,61.5158,22.5,41,30.89,2.22,13.7255,17.6471,118.134,14.3647,9.425,-4.07643,1,8,0,0,20,70.1961,0,0,4.608,0,0,0,0
14241,6918.000,14.6782,14.6002,31,2.34375,-3.90625,2439.75,61.5158,22.5,41,30.43,2.22,13.7255,18.0392,118.19,14.3647,9.425,-4.07643,1,8,0,0,21,70.1961,0,0,4.608,0,0,0,0
14242,6918.040,14.508,14.6571,31,2.34375,-3.90625,2409,61.5158,22.5,41,31.33,2.24,13.7255,18.4314,113.773,14.3647,9.425,-4.07386,1,8,0,0,20,70.1961,0,0,4.608,0,0,0,0
14243,6918.080,14.6782,14.6144,31,2.34375,-3.90625,2438.5,61.5158,22.5,41,31.44,2.24,13.7255,18.0392,118.075,14.3647,9.425,-4.08139,1,8,0,0,20,70.1961,0,0,4.608,0,0,0,0
14244,6918.120,14.508,14.6144,31,3.125,-3.90625,2420,61.5158,22.5,41,30.78,2.24,13.7255,18.0392,113.663,14.3647,9.425,-4.08139,1,8,0,0,20,70.1961,0,0,4.608,0,0,0,0
14245,6918.160,14.8039,14.5438,31,3.125,-3.90625,2427.75,61.5158,22.5,41,30.45,2.22,13.7255,18.0392,113.564,14.3647,9.28,-4.45247,1,8,0,0,20,70.5882,0,0,4.608,0,0,0,0
14246,6918.200,14.6356,14.5438,31,3.125,-3.90625,2424.75,61.5158,22.5,41,30.67,2.2,13.3333,17.6471,109.099,14.3647,9.28,-4.45247,1,8,0,0,20,70.5882,0,0,4.352,0,0,0,0
14247,6918.240,14.5931,14.6357,31,3.90625,-3.90625,2418.25,61.5158,23,41,30.01,2.18,12.9412,17.2549,100.084,14.3647,9.28,-5.2386,1,8,0,0,20,70.5882,0,0,4.352,0,0,0,0
14248,6918.280,14.6356,14.7576,31,3.90625,-3.90625,2431.5,61.5158,23,41,27.92,2.16,12.549,16.4706,95.4119,14.3647,9.135,-5.81269,1,8,0,0,20,70.5882,0,0,4.352,0,0,0,0
14249,6918.320,14.3397,14.7576,31,3.125,-3.90625,2426.75,61.5158,23.5,41,27.04,2.14,12.1569,16.0784,91.0854,14.3647,8.845,-5.81269,1,8,0,0,20,70.5882,0,0,4.352,0,0,0,0
14250,6918.360,14.0457,14.9333,31,3.125,-3.90625,2423.25,61.5158,24,41,24.78,2.1,12.1569,15.2941,86.4171,14.3647,8.555,-6.17401,1,8,0,0,20,70.5882,0,0,4.096,0,0,0,0
14251,6918.400,13.9606,15.0981,31,2.34375,-3.90625,2432.25,61.5158,24.5,41,23.36,2.08,12.1569,15.6863,86.3168,14.3647,8.41,-6.17662,1,8,0,0,21,70.5882,0,0,3.84,0,0,0,0
14252,6918.440,14.2565,15.0981,31,2.34375,-3.90625,2411.5,61.5158,25,41,23.61,2.06,11.7647,15.6863,82.014,14.3647,8.265,-6.17662,1,8,0,0,20,70.5882,0,0,3.84,0,0,0,0
14253,6918.480,14.214,15.083,31,2.34375,-3.90625,2427.5,61.5158,26,41,23.14,2.06,12.1569,15.6863,86.266,14.3647,8.12,-6.17322,1,8,0,0,20,70.5882,0,0,3.84,0,0,0,0
14254,6918.520,14.6356,15.083,31,2.34375,-3.90625,2423.5,61.5158,26,41,23.78,2.08,12.1569,15.2941,86.4658,14.3647,7.975,-6.17322,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14255,6918.560,14.3397,15.0153,31,3.125,-3.90625,2432,61.5158,26.5,41,23.44,2.06,11.7647,15.6863,81.7724,14.3647,7.975,-6.35435,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14256,6918.600,14.8464,14.963,31,3.90625,-4.6875,2433.75,61.5158,27,41,23.12,2.08,11.7647,15.2941,81.7518,14.3647,7.83,-6.35612,1,8,0,0,21,70.5882,0,0,3.584,0,0,0,0
14257,6918.640,15.3086,14.963,31,4.6875,-4.6875,2432.25,61.5158,27,41,23.04,2.06,11.3725,15.2941,77.4778,14.3647,7.83,-6.35612,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14258,6918.680,15.6045,14.9259,31,5.46875,-4.6875,2430.5,61.5158,27.5,41,22.79,2.04,11.3725,14.902,77.0965,14.3647,7.685,-6.54031,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14259,6918.720,15.3512,14.9185,31,5.46875,-4.6875,2423.5,61.5158,27.5,41,22.02,2,11.3725,14.902,72.7908,14.3647,7.685,-6.71771,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14260,6918.760,15.6045,14.9185,31,6.25,-4.6875,2431.5,61.5158,28,41,21.13,2,10.9804,14.5098,68.1447,14.3647,7.54,-6.71771,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14261,6918.800,15.562,14.9705,31,6.25,-2.34375,2414.5,61.5158,28.5,41,20.4,1.98,11.3725,14.1176,72.6132,14.3647,7.395,-6.90125,1,8,0,0,21,70.5882,0,0,3.584,0,0,0,0
14262,6918.840,15.268,14.9705,31,6.25,-2.34375,2435,61.5158,29.5,41,20.63,1.98,10.9804,14.5098,68.3658,14.3647,7.25,-6.90125,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14263,6918.880,14.3823,14.9705,31,5.46875,-2.34375,2431,61.5158,29.5,41,20.73,1.98,10.9804,14.5098,68.1496,14.3647,7.105,-6.90551,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14264,6918.920,14.9296,14.9407,31,5.46875,-2.34375,2420.5,61.5158,30,41,20.28,1.98,10.5882,14.1176,63.7515,14.3647,7.105,-7.07327,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14265,6918.960,14.7188,14.9407,31,5.46875,-2.34375,2429,61.5158,30,41,19.97,1.96,10.5882,14.1176,63.6326,14.3647,6.96,-7.07327,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14266,6919.000,14.6782,14.9111,31,5.46875,-2.34375,2414.25,61.5158,30,41,20.36,1.96,10.5882,14.1176,63.5272,14.3647,6.96,-7.09071,1,8,0,0,21,70.5882,0,0,3.328,0,0,0,0
14267,6919.040,14.7188,14.8817,31,5.46875,-2.34375,2430.5,61.5158,30.5,41,19.98,1.94,10.5882,14.1176,63.6117,14.3647,6.96,-7.08483,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14268,6919.080,14.9296,14.8817,31,5.46875,-2.34375,2433.25,61.5158,30.5,41,19.44,1.94,10.9804,14.1176,68.1134,14.3647,6.815,-7.08483,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14269,6919.120,14.9296,14.845,31,5.46875,-2.34375,2422.25,61.5158,30.5,41,20.21,1.96,10.5882,14.1176,63.7218,14.3647,6.815,-6.89882,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14270,6919.160,15.0572,14.845,31,5.46875,-2.34375,2440.25,61.5158,30.5,41,20.21,1.96,10.5882,14.1176,63.7168,14.3647,6.815,-6.89882,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14271,6919.200,14.887,14.7939,31,5.46875,-2.34375,2421.5,61.5158,30.5,41,20.14,1.96,10.9804,14.1176,68.2673,14.3647,6.815,-7.09031,1,8,0,0,21,70.5882,0,0,3.328,0,0,0,0
14272,6919.240,15.1404,14.7866,31,5.46875,-2.34375,2423.25,61.5158,30.5,41,20.21,1.98,10.9804,14.1176,68.2443,14.3647,6.815,-6.89102,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14273,6919.280,14.887,14.7866,31,5.46875,-2.34375,2432.5,61.5158,30.5,41,20.36,1.96,11.3725,14.1176,72.6633,14.3647,6.815,-6.89102,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14274,6919.320,15.0147,14.7649,31,6.25,-2.34375,2414.5,61.5158,30.5,41,20.89,2,11.3725,14.902,77.2582,14.3647,6.815,-6.72756,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14275,6919.360,15.0572,14.6928,31,6.25,-2.34375,2442.25,61.5158,30.5,41,21.66,2.02,11.3725,15.2941,77.3484,14.3647,6.96,-6.5347,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14276,6919.400,14.6782,14.6928,31,6.25,-2.34375,2426.25,61.5158,30,41,22.2,2.04,11.3725,15.2941,77.2779,14.3647,6.96,-6.5347,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14277,6919.440,15.1404,14.6357,30,6.25,-2.34375,2426.25,61.5158,29.5,41,22.75,2.04,11.3725,15.2941,77.2776,14.3647,7.105,-6.52968,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14278,6919.480,15.0147,14.6357,30,7.03125,-2.34375,2445.75,61.5158,29.5,41,22.67,2.04,11.3725,15.2941,77.1753,14.3647,7.105,-6.52968,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14279,6919.520,14.7188,14.6073,30,7.03125,-2.34375,2418,61.5158,29,41,22.43,2.04,11.3725,15.2941,77.2732,14.3647,7.105,-6.54695,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14280,6919.560,14.5931,14.6073,30,7.03125,-2.34375,2440,61.5158,29,41,22.51,2.02,11.3725,14.902,77.1055,14.3647,7.105,-6.71717,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14281,6919.600,14.9721,14.6073,30,6.25,-2.34375,2425.25,61.5158,29,41,21.96,2.04,11.3725,14.902,77.2857,14.3647,7.105,-6.71717,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14282,6919.640,14.6356,14.6286,30,6.25,-2.34375,2425.25,61.5158,29,41,22.28,2.02,11.3725,14.902,77.1303,14.3647,7.105,-6.54186,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14283,6919.680,14.5505,14.6357,30,5.46875,-2.34375,2442.75,61.5158,29,41,22.67,2.02,11.3725,14.902,77.2724,14.3647,7.105,-6.53747,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14284,6919.720,13.9606,14.6357,30,4.6875,-2.34375,2424.5,61.5158,29,41,22.2,2.02,11.7647,15.2941,81.8313,14.3647,7.105,-6.53747,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14285,6919.760,13.9181,14.6357,30,4.6875,-2.34375,2440.75,61.5158,29,41,22.51,2.04,11.7647,15.2941,81.6399,14.3647,7.105,-6.35523,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14286,6919.800,14.0032,14.6357,30,3.90625,-2.34375,2431.5,61.5158,29,41,22.67,2.04,11.7647,15.2941,81.7464,14.3647,7.105,-6.35523,1,8,0,0,21,70.5882,0,0,3.584,0,0,0,0
14287,6919.840,14.214,14.6286,30,3.90625,-2.34375,2426.5,61.5158,28.5,41,23.06,2.06,11.7647,15.2941,81.7031,14.3647,7.25,-6.35764,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14288,6919.880,14.0032,14.6215,30,3.125,-2.34375,2442.75,61.5158,28.5,41,23.22,2.06,11.7647,15.2941,81.6143,14.3647,7.25,-6.35823,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14289,6919.920,14.3823,14.6215,30,3.125,-2.34375,2421.75,61.5158,28.5,41,22.98,2.04,11.7647,15.2941,81.8593,14.3647,7.25,-6.35823,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14290,6919.960,14.4673,14.6144,30,3.125,-2.34375,2443.75,61.5158,28.5,41,22.82,2.04,11.7647,15.2941,81.5995,14.3647,7.25,-6.3581,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14291,6920.000,14.4248,14.6144,30,3.125,-2.34375,2431.75,61.5158,28.5,41,22.82,2.04,11.7647,15.2941,81.797,14.3647,7.25,-6.3561,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14292,6920.040,14.1289,14.6144,30,3.125,-2.34375,2432,61.5158,28.5,41,22.89,2.04,11.3725,15.2941,77.1926,14.3647,7.25,-6.3561,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14293,6920.080,14.5505,14.6286,30,3.125,-2.34375,2441.5,61.5158,28.5,41,21.88,2.04,11.7647,15.2941,81.6222,14.3647,7.105,-6.35889,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14294,6920.120,14.4673,14.6286,30,3.125,-2.34375,2427.25,61.5158,28.5,41,22.01,2.02,11.3725,15.2941,77.251,14.3647,7.105,-6.35889,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14295,6920.160,14.4673,14.6928,30,2.34375,-2.34375,2425.75,61.5158,28.5,41,22.67,2.04,11.3725,15.2941,77.074,14.3647,7.105,-6.36241,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14296,6920.200,14.3397,14.6499,30,2.34375,-2.34375,2443,61.5158,28.5,42.8,22.12,2.02,11.7647,15.2941,81.6018,14.3647,7.105,-6.35844,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14297,6920.240,14.4673,14.6499,30,2.34375,-2.34375,2424.75,61.5158,28.5,42.8,22.42,2.02,11.7647,15.2941,81.8159,14.3647,7.105,-6.35844,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14298,6920.280,14.2972,14.6928,30,2.34375,-2.34375,2442.75,61.5158,29,42.8,22.12,2.02,11.7647,15.2941,81.6034,14.3647,7.105,-6.36082,1,8,0,0,21,70.5882,0,0,3.584,0,0,0,0
14299,6920.320,14.4673,14.6928,30,2.34375,-2.34375,2449.25,61.5158,29,42.8,22.67,2.04,11.7647,15.2941,81.6514,14.3647,7.105,-6.36167,1,8,0,0,21,70.5882,0,0,3.584,0,0,0,0
14300,6920.360,14.2972,14.6928,30,2.34375,-2.34375,2432.25,61.5158,28.5,42.8,22.59,2.04,11.7647,15.2941,81.7265,14.3647,7.105,-6.36167,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14301,6920.400,14.5505,14.6928,30,2.34375,-2.34375,2447.25,61.5158,28.5,42.8,22.51,2.04,11.7647,15.2941,81.5496,14.3647,7.105,-6.3582,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14302,6920.440,14.6782,14.6928,30,2.34375,-2.34375,2429.5,61.5158,28.5,42.8,22.43,2.04,11.7647,15.2941,81.7563,14.3647,7.105,-6.3582,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14303,6920.480,14.6356,14.6928,30,2.34375,-2.34375,2434.5,61.5158,28.5,42.8,22.35,2.04,11.7647,15.2941,81.6888,14.3647,7.105,-6.36216,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14304,6920.520,14.4248,14.6499,30,2.34375,-2.34375,2449.25,61.5158,28.5,42.8,22.74,2.04,12.1569,15.2941,86.074,14.3647,7.25,-6.18046,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14305,6920.560,14.5505,14.6499,30,2.34375,-2.34375,2427,61.5158,28.5,42.8,22.9,2.06,11.7647,15.6863,81.7823,14.3647,7.25,-6.18046,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14306,6920.600,14.508,14.6357,30,2.34375,-3.125,2450.75,61.5158,28.5,42.8,23.22,2.04,11.7647,15.6863,81.5014,14.3647,7.25,-6.36415,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14307,6920.640,14.5931,14.8817,30,2.34375,-3.125,2437.5,61.5158,28.5,42.8,22.89,2.04,12.1569,15.6863,86.3067,14.3647,7.25,-6.17509,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14308,6920.680,14.214,14.8817,30,1.5625,-3.125,2440.75,61.5158,28.5,42.8,23.38,2.06,11.7647,15.6863,81.6177,14.3647,7.395,-6.17509,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14309,6920.720,14.5931,14.845,30,1.5625,-3.125,2448,61.5158,28.5,42.8,23.3,2.06,11.7647,15.6863,81.5307,14.3647,7.395,-6.36117,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14310,6920.760,14.5931,14.845,30,2.34375,-3.125,2435,61.5158,28,42.8,23.3,2.06,11.7647,15.6863,81.6826,14.3647,7.395,-6.36117,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14311,6920.800,14.508,14.8157,30,2.34375,-3.125,2438.25,61.5158,28,42.8,23.38,2.06,11.7647,15.2941,81.4936,14.3647,7.395,-6.36612,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14312,6920.840,14.2565,14.8085,30,2.34375,-3.125,2445.5,61.5158,28,42.8,22.66,2.02,11.3725,14.902,77.0094,14.3647,7.395,-6.54169,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14313,6920.880,14.6356,14.8085,30,1.5625,-3.125,2436.5,61.5158,28.5,42.8,21.71,2,11.3725,14.902,77.1185,14.3647,7.25,-6.54169,1,8,0,0,20,70.5882,0,0,3.584,0,0,0,0
14314,6920.920,14.3823,14.8377,30,1.5625,-3.125,2449.75,61.5158,28.5,42.8,21.57,2.02,11.3725,14.902,76.9537,14.3647,7.25,-6.54901,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14315,6920.960,14.3823,14.8596,30,.78125,-3.125,2449.75,61.5158,29,42.8,21.73,2.02,11.3725,14.902,77.1166,14.3647,7.25,-6.54271,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14316,6921.000,14.0032,14.8596,30,.78125,-2.34375,2436.75,61.5158,29,42.8,21.41,2,11.3725,14.902,77.1132,14.3647,7.25,-6.54271,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14317,6921.040,14.0883,14.845,30,.78125,-2.34375,2451.5,61.5158,29.5,42.8,21.57,2.02,11.3725,14.902,76.9311,14.3647,7.25,-6.54477,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14318,6921.080,14.2972,14.845,30,.78125,-2.34375,2451.25,62.1371,29.5,42.8,21.73,2,11.3725,14.902,77.0852,14.3647,7.105,-6.54477,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14319,6921.120,14.4248,14.8303,30,.78125,-2.34375,2440,62.1371,29.5,42.8,21.65,2.02,11.3725,14.902,76.9482,14.3647,7.25,-6.54996,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14320,6921.160,14.2565,14.8085,30,.78125,-2.34375,2453.75,62.1371,29.5,42.8,21.65,2,11.3725,14.902,76.9006,14.3647,7.105,-6.54604,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14321,6921.200,14.7188,14.8085,30,.78125,-2.34375,2440.25,62.1371,29.5,42.8,21.65,2.02,11.3725,15.2941,77.0634,14.3647,7.105,-6.54604,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14322,6921.240,14.6782,14.7939,30,1.5625,-2.34375,2442.25,62.1371,29.5,42.8,21.57,2,11.3725,15.2941,72.3143,14.3647,7.105,-6.55298,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14323,6921.280,14.5931,14.7721,30,1.5625,-2.34375,2454.5,62.1371,29.5,42.8,21.26,2,11.3725,14.902,72.533,14.3647,7.105,-6.72595,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14324,6921.320,14.4248,14.7721,30,1.5625,-2.34375,2445,62.1371,29.5,42.8,21.32,2,11.3725,14.902,77.0027,14.3647,7.105,-6.72595,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14325,6921.360,14.9721,14.7576,30,1.5625,-2.34375,2453.25,62.1371,29.5,42.8,21.42,2,11.3725,14.902,76.9001,14.3647,7.105,-6.36182,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14326,6921.400,15.1404,14.7576,30,1.5625,-2.34375,2461.75,62.1371,29.5,42.8,21.57,2.02,11.3725,14.902,76.966,14.3647,7.105,-6.36182,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14327,6921.440,14.7188,14.7432,30,1.5625,-2.34375,2441.75,62.1371,29.5,42.8,21.65,2.02,11.3725,14.902,77.0388,14.3647,7.105,-6.55518,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14328,6921.480,15.0978,14.7216,30,1.5625,-2.34375,2456.75,62.1371,29.5,42.8,21.57,2,11.3725,14.902,76.8559,14.3647,7.105,-6.54567,1,8,0,0,20,70.5882,0,0,3.328,0,0,0,0
14329,6921.520,14.887,14.7216,30,2.34375,-2.34375,2449.25,62.1371,29.5,42.8,21.64,2,11.3725,14.902,76.9471,14.3647,7.105,-6.54567,1,8,0,0,21,70.5882,0,0,3.328,0,0,0,0
